electron_energy_eV,a_3Pi_u_m2,A_1Pi_u_m2,b_3Pi_g_m2,B_1Pi_g_m2,C_1Delta_g_m2,c_3Sigma_g_minus_m2,D_1Sigma_g_plus_m2,e_3Sigma_u_plus_m2
961.34000000000003,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7478999999999991e-25,2.1334300000000002e-25,7.3916e-25,2.7911599999999994e-25
961.36000000000001,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7477999999999997e-25,2.1333899999999996e-25,7.3914999999999988e-25,2.7910999999999997e-25
961.38,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7476999999999994e-25,2.1333399999999999e-25,7.3912999999999992e-25,2.7910399999999996e-25
961.39999999999998,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7476000000000001e-25,2.1332999999999998e-25,7.3911999999999989e-25,2.7909799999999994e-25
961.41999999999996,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7474999999999989e-25,2.1332599999999997e-25,7.3910999999999996e-25,2.7909299999999997e-25
961.44000000000005,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7473999999999995e-25,2.13321e-25,7.3908999999999999e-25,2.7908699999999995e-25
961.46000000000004,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7472999999999992e-25,2.1331699999999995e-25,7.3907999999999996e-25,2.7908099999999998e-25
961.48000000000002,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7471999999999999e-25,2.1331199999999998e-25,7.3906999999999994e-25,2.7907499999999997e-25
961.5,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7470999999999987e-25,2.1330799999999997e-25,7.3904999999999997e-25,2.79069e-25
961.51999999999998,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7469999999999993e-25,2.13303e-25,7.3903999999999985e-25,2.7906299999999998e-25
961.53999999999996,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7469e-25,2.1329899999999999e-25,7.3902999999999992e-25,2.7905799999999997e-25
961.55999999999995,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7467999999999997e-25,2.1329399999999998e-25,7.3900999999999996e-25,2.7905199999999995e-25
961.58000000000004,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7466999999999994e-25,2.1329000000000001e-25,7.3899999999999993e-25,2.7904599999999998e-25
961.60000000000002,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7465999999999992e-25,2.13286e-25,7.389899999999999e-25,2.7903999999999996e-25
961.62,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7464999999999998e-25,2.1328099999999999e-25,7.3896999999999994e-25,2.7903399999999999e-25
961.63999999999999,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7463999999999986e-25,2.1327699999999998e-25,7.3895999999999991e-25,2.7902899999999993e-25
961.65999999999997,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7462999999999993e-25,2.1327199999999996e-25,7.3894999999999997e-25,2.7902299999999996e-25
961.67999999999995,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7461999999999999e-25,2.13268e-25,7.3893999999999995e-25,2.7901699999999995e-25
961.70000000000005,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7460999999999996e-25,2.1326299999999998e-25,7.3891999999999989e-25,2.7901099999999998e-25
961.72000000000003,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7460000000000003e-25,2.1325899999999997e-25,7.3890999999999996e-25,2.7900499999999996e-25
961.74000000000001,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7458999999999991e-25,2.1325500000000001e-25,7.3889999999999993e-25,2.7899999999999999e-25
961.75999999999999,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7457999999999997e-25,2.1324999999999995e-25,7.3887999999999987e-25,2.7899399999999997e-25
961.77999999999997,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7456999999999994e-25,2.1324599999999998e-25,7.3886999999999994e-25,2.78988e-25
961.79999999999995,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7455999999999992e-25,2.1324100000000001e-25,7.3886e-25,2.7898199999999994e-25
961.82000000000005,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7454999999999989e-25,2.1323699999999996e-25,7.3883999999999995e-25,2.7897599999999997e-25
961.84000000000003,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7453999999999995e-25,2.1323199999999999e-25,7.3882999999999992e-25,2.7897099999999996e-25
961.86000000000001,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7453000000000002e-25,2.1322799999999998e-25,7.3881999999999998e-25,2.7896499999999999e-25
961.88,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.745199999999999e-25,2.1322299999999996e-25,7.3879999999999993e-25,2.7895899999999997e-25
961.89999999999998,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7450999999999996e-25,2.13219e-25,7.387899999999999e-25,2.78953e-25
961.91999999999996,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7449999999999993e-25,2.1321499999999999e-25,7.3877999999999997e-25,2.7894699999999994e-25
961.94000000000005,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7449e-25,2.1320999999999997e-25,7.3875999999999991e-25,2.7894199999999997e-25
961.96000000000004,4.0199999999999993e-23,5.7199999999999988e-23,3.5899999999999998e-23,1.89e-23,5.7447999999999988e-25,2.1320600000000001e-25,7.3874999999999997e-25,2.7893599999999995e-25
961.98000000000002,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7446999999999994e-25,2.13201e-25,7.3873999999999995e-25,2.7892999999999998e-25
962,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7446000000000001e-25,2.1319699999999999e-25,7.3872999999999992e-25,2.7892399999999997e-25
962.01999999999998,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7444999999999998e-25,2.1319199999999997e-25,7.3870999999999996e-25,2.7891799999999999e-25
962.03999999999996,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7443999999999995e-25,2.1318799999999996e-25,7.3870000000000002e-25,2.7891299999999998e-25
962.05999999999995,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7442999999999993e-25,2.13184e-25,7.386899999999999e-25,2.7890699999999996e-25
962.08000000000004,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7440999999999987e-25,2.1317899999999998e-25,7.3866999999999994e-25,2.7890099999999995e-25
962.10000000000002,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7439999999999993e-25,2.1317499999999997e-25,7.3865999999999991e-25,2.7889499999999998e-25
962.12,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7438999999999991e-25,2.1316999999999996e-25,7.3864999999999988e-25,2.7888899999999996e-25
962.13999999999999,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7437999999999997e-25,2.1316599999999999e-25,7.3862999999999992e-25,2.7888399999999999e-25
962.15999999999997,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7437000000000004e-25,2.1316100000000002e-25,7.3861999999999989e-25,2.7887799999999998e-25
962.17999999999995,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7435999999999992e-25,2.1315699999999997e-25,7.3860999999999996e-25,2.7887200000000001e-25
962.20000000000005,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7434999999999998e-25,2.13152e-25,7.3858999999999999e-25,2.7886599999999999e-25
962.22000000000003,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7433999999999995e-25,2.1314799999999994e-25,7.3857999999999987e-25,2.7885999999999993e-25
962.24000000000001,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7432999999999993e-25,2.1314399999999998e-25,7.3856999999999994e-25,2.7885499999999996e-25
962.25999999999999,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.743199999999999e-25,2.1313900000000001e-25,7.3855999999999991e-25,2.7884899999999999e-25
962.27999999999997,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7430999999999996e-25,2.1313499999999995e-25,7.3853999999999995e-25,2.7884299999999997e-25
962.29999999999995,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7429999999999994e-25,2.1312999999999998e-25,7.3852999999999992e-25,2.7883699999999996e-25
962.32000000000005,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7428999999999991e-25,2.1312599999999997e-25,7.3851999999999998e-25,2.7883199999999994e-25
962.34000000000003,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7427999999999997e-25,2.1312099999999996e-25,7.3849999999999993e-25,2.7882599999999997e-25
962.36000000000001,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7426999999999994e-25,2.1311699999999999e-25,7.384899999999999e-25,2.7881999999999995e-25
962.38,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7426000000000001e-25,2.1311299999999998e-25,7.3847999999999997e-25,2.7881399999999994e-25
962.39999999999998,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7424999999999989e-25,2.1310799999999997e-25,7.3845999999999991e-25,2.7880799999999997e-25
962.41999999999996,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7423999999999995e-25,2.13104e-25,7.3844999999999998e-25,2.7880299999999995e-25
962.44000000000005,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7422999999999993e-25,2.1309899999999999e-25,7.3843999999999995e-25,2.7879699999999998e-25
962.46000000000004,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7421999999999999e-25,2.1309499999999998e-25,7.3841999999999989e-25,2.7879099999999997e-25
962.48000000000002,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7420999999999996e-25,2.1308999999999997e-25,7.3840999999999996e-25,2.7878499999999995e-25
962.5,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7419999999999994e-25,2.13086e-25,7.3839999999999993e-25,2.7877899999999998e-25
962.51999999999998,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7419e-25,2.1308199999999999e-25,7.3837999999999997e-25,2.7877299999999996e-25
962.53999999999996,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7417999999999988e-25,2.1307699999999998e-25,7.3836999999999994e-25,2.7876799999999995e-25
962.55999999999995,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7416999999999994e-25,2.1307299999999997e-25,7.3836e-25,2.7876199999999998e-25
962.58000000000004,4.0099999999999993e-23,5.7199999999999988e-23,3.5799999999999997e-23,1.89e-23,5.7415999999999992e-25,2.1306799999999995e-25,7.3834999999999988e-25,2.7875599999999996e-25
962.60000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7414999999999998e-25,2.1306399999999999e-25,7.3832999999999992e-25,2.7874999999999995e-25
962.62,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7413999999999995e-25,2.1305900000000002e-25,7.3831999999999999e-25,2.7874499999999993e-25
962.63999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7412999999999993e-25,2.1305499999999996e-25,7.3830999999999987e-25,2.7873899999999996e-25
962.65999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7411999999999999e-25,2.13051e-25,7.3828999999999999e-25,2.7873299999999994e-25
962.67999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7410999999999996e-25,2.1304599999999998e-25,7.3827999999999987e-25,2.7872699999999997e-25
962.70000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7409999999999994e-25,2.1304199999999997e-25,7.3826999999999994e-25,2.7872099999999996e-25
962.72000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7408999999999991e-25,2.13037e-25,7.3824999999999998e-25,2.7871599999999999e-25
962.74000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7407999999999997e-25,2.1303299999999995e-25,7.3823999999999986e-25,2.7870999999999993e-25
962.75999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7406999999999994e-25,2.1302899999999998e-25,7.3822999999999992e-25,2.78704e-25
962.77999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7405999999999992e-25,2.1302400000000001e-25,7.3820999999999996e-25,2.7869799999999994e-25
962.79999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7404999999999998e-25,2.1301999999999996e-25,7.3819999999999993e-25,2.7869199999999997e-25
962.82000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7403999999999995e-25,2.1301499999999999e-25,7.381899999999999e-25,2.7868699999999996e-25
962.84000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7402999999999993e-25,2.1301099999999998e-25,7.3816999999999994e-25,2.7868099999999999e-25
962.86000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.740199999999999e-25,2.1300599999999996e-25,7.3815999999999991e-25,2.7867499999999997e-25
962.88,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7400999999999996e-25,2.13002e-25,7.3814999999999988e-25,2.78669e-25
962.89999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7399999999999994e-25,2.1299799999999999e-25,7.3813999999999995e-25,2.7866399999999998e-25
962.91999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7399e-25,2.1299299999999997e-25,7.3811999999999989e-25,2.7865799999999997e-25
962.94000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7397999999999997e-25,2.1298900000000001e-25,7.3810999999999996e-25,2.7865199999999995e-25
962.96000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7396999999999995e-25,2.12984e-25,7.3809999999999993e-25,2.7864599999999998e-25
962.98000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7396000000000001e-25,2.1297999999999998e-25,7.3807999999999988e-25,2.7863999999999996e-25
963,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7394999999999989e-25,2.1297599999999997e-25,7.3806999999999994e-25,2.7863499999999995e-25
963.01999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7393999999999995e-25,2.1297100000000001e-25,7.3806e-25,2.7862899999999998e-25
963.03999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7392999999999993e-25,2.1296699999999999e-25,7.3803999999999995e-25,2.7862299999999996e-25
963.05999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7391999999999999e-25,2.1296199999999998e-25,7.3802999999999992e-25,2.7861699999999995e-25
963.08000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7390999999999987e-25,2.1295799999999997e-25,7.3801999999999999e-25,2.7861099999999998e-25
963.10000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7389999999999994e-25,2.1295299999999996e-25,7.3799999999999993e-25,2.7860599999999996e-25
963.12,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7387999999999997e-25,2.1294899999999999e-25,7.379899999999999e-25,2.7859999999999999e-25
963.13999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7386999999999995e-25,2.1294499999999998e-25,7.3797999999999997e-25,2.7859399999999998e-25
963.15999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7385999999999992e-25,2.1293999999999997e-25,7.3796999999999994e-25,2.7858799999999996e-25
963.17999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7384999999999998e-25,2.12936e-25,7.3794999999999998e-25,2.7858299999999994e-25
963.20000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7383999999999995e-25,2.1293099999999994e-25,7.3793999999999995e-25,2.7857699999999997e-25
963.22000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7382999999999993e-25,2.1292699999999998e-25,7.3792999999999992e-25,2.7857099999999996e-25
963.24000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.738199999999999e-25,2.1292200000000001e-25,7.3790999999999996e-25,2.7856499999999999e-25
963.25999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7380999999999996e-25,2.1291799999999995e-25,7.3789999999999993e-25,2.7855899999999997e-25
963.27999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7379999999999994e-25,2.1291399999999999e-25,7.378899999999999e-25,2.78554e-25
963.29999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7378999999999991e-25,2.1290899999999997e-25,7.3786999999999994e-25,2.7854799999999994e-25
963.32000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7377999999999997e-25,2.1290499999999996e-25,7.3785999999999991e-25,2.7854199999999997e-25
963.34000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7376999999999995e-25,2.1289999999999999e-25,7.3784999999999989e-25,2.7853599999999995e-25
963.36000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7376000000000001e-25,2.1289599999999998e-25,7.3782999999999992e-25,2.7852999999999998e-25
963.38,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7374999999999989e-25,2.1289099999999997e-25,7.3781999999999989e-25,2.7852499999999997e-25
963.39999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7373999999999996e-25,2.12887e-25,7.3780999999999996e-25,2.78519e-25
963.41999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7373000000000002e-25,2.1288299999999995e-25,7.3779999999999993e-25,2.7851299999999994e-25
963.44000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.737199999999999e-25,2.1287799999999998e-25,7.3777999999999988e-25,2.7850700000000001e-25
963.46000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7370999999999996e-25,2.1287399999999997e-25,7.3776999999999994e-25,2.7850199999999995e-25
963.48000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7369999999999994e-25,2.12869e-25,7.3775999999999991e-25,2.7849599999999998e-25
963.5,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7369e-25,2.1286499999999999e-25,7.3773999999999995e-25,2.7848999999999996e-25
963.51999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7367999999999988e-25,2.1285999999999998e-25,7.3772999999999992e-25,2.7848399999999999e-25
963.53999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7366999999999995e-25,2.1285600000000001e-25,7.3771999999999999e-25,2.7847799999999998e-25
963.55999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7365999999999992e-25,2.12852e-25,7.3769999999999993e-25,2.7847299999999996e-25
963.58000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7364999999999989e-25,2.1284699999999999e-25,7.376899999999999e-25,2.7846699999999999e-25
963.60000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7363999999999996e-25,2.1284299999999998e-25,7.3767999999999997e-25,2.7846099999999998e-25
963.62,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7362999999999993e-25,2.1283799999999996e-25,7.3765999999999991e-25,2.7845499999999996e-25
963.63999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7361999999999999e-25,2.12834e-25,7.3764999999999998e-25,2.7844899999999994e-25
963.65999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7360999999999996e-25,2.1282999999999999e-25,7.3763999999999995e-25,2.7844399999999998e-25
963.67999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7359999999999994e-25,2.1282499999999997e-25,7.3762999999999992e-25,2.7843799999999996e-25
963.70000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7358999999999991e-25,2.1282100000000001e-25,7.3760999999999996e-25,2.7843199999999999e-25
963.72000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7357999999999997e-25,2.1281599999999995e-25,7.3759999999999993e-25,2.7842599999999993e-25
963.74000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7356999999999995e-25,2.1281199999999998e-25,7.375899999999999e-25,2.7842099999999996e-25
963.75999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7355999999999992e-25,2.1280800000000002e-25,7.3756999999999994e-25,2.7841499999999999e-25
963.77999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7354999999999998e-25,2.1280299999999996e-25,7.3756000000000001e-25,2.7840899999999997e-25
963.79999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7353999999999996e-25,2.1279899999999999e-25,7.3754999999999989e-25,2.7840299999999995e-25
963.82000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7352999999999993e-25,2.1279399999999998e-25,7.3752999999999992e-25,2.7839799999999994e-25
963.84000000000003,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.735199999999999e-25,2.1278999999999997e-25,7.375199999999999e-25,2.7839199999999997e-25
963.86000000000001,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7350999999999996e-25,2.12785e-25,7.3750999999999987e-25,2.7838599999999995e-25
963.88,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7349999999999994e-25,2.1278099999999999e-25,7.3749e-25,2.7837999999999994e-25
963.89999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7348999999999991e-25,2.1277699999999998e-25,7.3747999999999997e-25,2.7837399999999997e-25
963.91999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7347999999999997e-25,2.1277200000000001e-25,7.3746999999999994e-25,2.7836899999999995e-25
963.94000000000005,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7346999999999995e-25,2.1276799999999995e-25,7.3745999999999991e-25,2.7836299999999998e-25
963.96000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7346000000000001e-25,2.1276299999999998e-25,7.3743999999999986e-25,2.7835699999999997e-25
963.98000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7344999999999989e-25,2.1275899999999997e-25,7.3742999999999992e-25,2.7835099999999995e-25
964,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7343999999999996e-25,2.1275499999999996e-25,7.3741999999999999e-25,2.7834499999999993e-25
964.01999999999998,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7342999999999993e-25,2.1274999999999999e-25,7.3739999999999993e-25,2.7833999999999996e-25
964.03999999999996,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.734199999999999e-25,2.1274599999999998e-25,7.3738999999999991e-25,2.7833399999999995e-25
964.05999999999995,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7340999999999997e-25,2.1274100000000002e-25,7.3737999999999997e-25,2.7832799999999998e-25
964.08000000000004,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7339999999999994e-25,2.1273699999999996e-25,7.3735999999999991e-25,2.7832199999999996e-25
964.10000000000002,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7339e-25,2.1273299999999999e-25,7.3734999999999989e-25,2.7831699999999999e-25
964.12,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7337999999999997e-25,2.1272799999999998e-25,7.3733999999999995e-25,2.7831099999999993e-25
964.13999999999999,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7336999999999995e-25,2.1272399999999997e-25,7.373199999999999e-25,2.7830499999999996e-25
964.15999999999997,4.0099999999999993e-23,5.7099999999999993e-23,3.5799999999999997e-23,1.89e-23,5.7335999999999992e-25,2.12719e-25,7.3730999999999996e-25,2.7829899999999994e-25
